"sourceCode","sourceName","sourceFrequency","sourceAutoAssignedConceptIds","ADD_INFO:oeno_name","matchScore","mappingStatus","equivalence","statusSetBy","statusSetOn","conceptId","conceptName","domainId","mappingType","comment","createdBy","createdOn","assignedReviewer"
"5382M",Reconstructio dissectionis aortae,-1,0,Reconstructio dissectionis aortae,1,APPROVED,EQUIVALENT,Hungarian national Node,0,37110863,Repair of dissection of abdominal aorta,Procedure,MAPS_TO,,,0,
"5382R",A-V fistula formation (except Cimino),-1,0,A-V fistula képzése (kivéve Cimino),1,APPROVED,EQUIVALENT,Hungarian national Node,0,4101538,Arteriovenous fistulization,Procedure,MAPS_TO,,,0,
"5382S",Excisio ex aortae,-1,0,Excisio ex aortae,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4268620,Excision of aorta,Procedure,MAPS_TO,,,0,
"5382V",Resectio et reconstr. arteriae intraabdominalis,-1,0,Resectio et reconstr. arteriae intraabdominalis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4066293,Arteriectomy with anastomosis of abdominal artery,Procedure,MAPS_TO,,,0,
"53830",Interposition aorto-supraaortic,-1,0,Interpositio aorto-supraaorticus,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4258433,Grafting to aorta with shunt bypass,Procedure,MAPS_TO,,,0,
"53831",Interpositio intra rami supraaortici,-1,0,Interpositio intra rami supraaortici,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4048543,Arterial anastomosis,Procedure,MAPS_TO,,,0,
"53832",Interpositio aorto-visceral,-1,0,Interpositio aorto-visceralis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4177489,Aortic-superior mesenteric vascular bypass,Procedure,MAPS_TO,,,0,
"53832",Interpositio aorto-visceral,-1,0,Interpositio aorto-visceralis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4194743,Aorta to inferior mesenteric artery bypass graft,Procedure,MAPS_TO,,,0,
"53832",Interpositio aorto-visceral,-1,0,Interpositio aorto-visceralis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4204987,Creation of aortoceliac shunt,Procedure,MAPS_TO,,,0,
"53832",Interpositio aorto-visceral,-1,0,Interpositio aorto-visceralis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4165576,Creation of aortoiliac shunt,Procedure,MAPS_TO,,,0,
"53832",Interpositio aorto-visceral,-1,0,Interpositio aorto-visceralis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4171016,Creation of aortomesenteric shunt,Procedure,MAPS_TO,,,0,
"53832",Interpositio aorto-visceral,-1,0,Interpositio aorto-visceralis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4264656,Creation of aortorenal shunt,Procedure,MAPS_TO,,,0,
"53839",Interposition intra venorum,-1,0,Interpositio intra venorum,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4150792,Interposition of vein,Procedure,MAPS_TO,,,0,
"5383C",Interposition aorto-renal,-1,0,Interpositio aorto-renalis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4264656,Creation of aortorenal shunt,Procedure,MAPS_TO,,,0,
"5383D",axillo-femoral interposition,-1,0,Interpositio axillo-femoralis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4303853,Axillary-femoral arterial bypass,Procedure,MAPS_TO,,,0,
"5383F",Plastic bypass obturator,-1,0,Műanyag bypass obturator,1,APPROVED,EQUIVALENT,Hungarian national Node,0,44783095,Bypass of artery of lower limb through obturator canal,Procedure,MAPS_TO,,,0,
"5383H",Interpositio profundo-femoral,-1,0,Interpositio profundo-femoralis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4236706,Arterial bypass of lower limb artery,Procedure,MAPS_TO,,,0,
"5383K",Interpositio subclavia-caroticus,-1,0,Interpositio subclavia-caroticus,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4142641,Creation of carotid-subclavian shunt,Procedure,MAPS_TO,,,0,
"5383L",Interpositio axillo-caroticus,-1,0,Interpositio axillo-caroticus,1,APPROVED,EQUIVALENT,Hungarian national Node,0,42872692,Bypass of axillary artery,Procedure,MAPS_TO,,,0,
"5383L",Interpositio axillo-caroticus,-1,0,Interpositio axillo-caroticus,1,APPROVED,EQUIVALENT,Hungarian national Node,0,42872699,Bypass of carotid artery,Procedure,MAPS_TO,,,0,
"5383M",Interpositio subclavia-subclavianus,-1,0,Interpositio subclavia-subclavianus,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4189194,Vascular subclavian-subclavian bypass,Procedure,MAPS_TO,,,0,
"5383N",Interpositio carotico-subclavianus,-1,0,Interpositio carotico-subclavianus,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4142641,Creation of carotid-subclavian shunt,Procedure,MAPS_TO,,,0,
"5383R",Interpositio aorto-anonymalis,-1,0,Interpositio aorto-anonymalis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4274330,Creation of aortocarotid shunt,Procedure,MAPS_TO,,,0,
"5383S",Interpositio aorto-anonymo-caroticus sin.,-1,0,Interpositio aorto-anonymo-caroticus sin.,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4274330,Creation of aortocarotid shunt,Procedure,MAPS_TO,,,0,
"5383T",Interpositio aorto-subclavianus,-1,0,Interpositio aorto-subclavianus,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4220841,Creation of aortosubclavian shunt,Procedure,MAPS_TO,,,0,
"5383V",Interpos. aorto-aorticus et reimpl. ram.supraaort.,-1,0,Interpos. aorto-aorticus et reimpl. ram.supraaort.,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4101988,Reimplantation of artery,Procedure,MAPS_TO,,,0,
"5383V",Interpos. aorto-aorticus et reimpl. ram.supraaort.,-1,0,Interpos. aorto-aorticus et reimpl. ram.supraaort.,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4238983,Excision of lesion of aorta with interposition graft replacement,Procedure,MAPS_TO,,,0,
"5383V",Interpos. aorto-aorticus et reimpl. ram.supraaort.,-1,0,Interpos. aorto-aorticus et reimpl. ram.supraaort.,1,APPROVED,EQUIVALENT,Hungarian national Node,0,764009,Repair of aortic arch,Procedure,MAPS_TO,,,0,
"5383W",Resectio et reconstr. c. implant. venae intrathoracalis,-1,0,Resectio et reconstr. c. implant. venae intrathoracalis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4164786,Thoracic phlebectomy with graft replacement,Procedure,MAPS_TO,,,0,
"5383X",Resectio et reconstr. c. implant. arteriae intrathoracalis,-1,0,Resectio et reconstr. c. implant. arteriae intrathoracalis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,40493407,Suturing of intrathoracic artery,Procedure,MAPS_TO,,,0,
"5383X",Resectio et reconstr. c. implant. arteriae intrathoracalis,-1,0,Resectio et reconstr. c. implant. arteriae intrathoracalis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4207687,Direct repair of intrathoracic artery with bypass,Procedure,MAPS_TO,,,0,
"5383Y",Resectio et reconstr. c. implant arteriae intraabdominalis,-1,0,Resectio et reconstr. c. implant arteriae intraabdominalis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4267428,Resection of abdominal artery with replacement,Procedure,MAPS_TO,,,0,
"53849",Bridging of veins according to Palma or May,-1,0,Vénák áthidalása Palma vagy May szerint,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4143503,Palma operation,Procedure,MAPS_TO,,,0,
"53850","Venous bypasses, supraaortic",-1,0,"Vénás bypassok, supraaorticus",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4020467,Creation of venovenous bypass,Procedure,MAPS_TO,,,0,
"5385A","Intracranial dysgenetic AVM, AV shunt resection",-1,0,"Intracranialis dysgenetikus AVM, AV shunt resectio",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4045952,Excision of intracranial arteriovenous malformation,Procedure,MAPS_TO,,,0,
"5385A","Intracranial dysgenetic AVM, AV shunt resection",-1,0,"Intracranialis dysgenetikus AVM, AV shunt resectio",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4092634,Arteriovenous fistula operation,Procedure,MAPS_TO,,,0,
"5385B",Spinal extra v.intramedullary AVM resection,-1,0,Spinalis extra v.intramedullaris AVM resectio,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4333700,Excision of spinal cord vascular malformation,Procedure,MAPS_TO,,,0,
"5385C","Venous bypasses extraanatomicus, lower limb",-1,0,"Vénás bypassok extraanatomicus, alsó végtag erein",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4050281,Extra-anatomical bypass graft,Procedure,MAPS_TO,,,0,
"5385C","Venous bypasses extraanatomicus, lower limb",-1,0,"Vénás bypassok extraanatomicus, alsó végtag erein",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4020467,Creation of venovenous bypass,Procedure,MAPS_TO,,,0,
"53861",V. cava plication,-1,0,V. cava plicatio,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4021090,Plication of vena cava,Procedure,MAPS_TO,,,0,
"53862",V. cava ligatura,-1,0,V. cava ligatura,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4336754,Ligation of superior vena cava,Procedure,MAPS_TO,,,0,
"53862",V. cava ligatura,-1,0,V. cava ligatura,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4005845,Ligation of inferior vena cava,Procedure,MAPS_TO,,,0,
"53863",V. cava resection,-1,0,V. cava resectio,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4144584,Excision of lesion of vena cava,Procedure,MAPS_TO,,,0,
"53864",V. cava superior replacement,-1,0,V. cava superior pótlás,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4337312,Repair of superior vena cava,Procedure,MAPS_TO,,,0,
"53865",V. cava inf. replacement,-1,0,V. cava inf. pótlás,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4338602,Repair of inferior vena cava,Procedure,MAPS_TO,,,0,
"53866",Thrombectomy (s/c res.) v. cavae inferioris,-1,0,Thrombektomia (s/c res.) v. cavae inferioris,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4272169,Direct thrombectomy of vena cava by abdominal incision,Procedure,MAPS_TO,,,0,
"53867",Vena cava umbrella transjugularis,-1,0,Véna cava umbrella transjugularis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4147690,Implantation of umbrella into vena cava,Procedure,MAPS_TO,,,0,
"53873",Other surgical occlusion of the aorta,-1,0,"Erek egyéb sebészi occlusioja, aorta",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4105485,Surgical occlusion of aorta,Procedure,MAPS_TO,,,0,
"53878","Other surgical occlusion of Erek, crural",-1,0,"Erek egyéb sebészi occlusioja, cruralis",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4268005,Surgical occlusion of lower limb veins,Procedure,MAPS_TO,,,0,
"5387A",Endovascular surgery of intracranial vascular malformations,-1,0,Intracranalis érmalformatiok endovasc. műtéte,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4047006,Intracranial vascular operation,Procedure,MAPS_TO,,,0,
"5387B",Superselective endovascular embolization of intraspin. vascular malformations,-1,0,Intraspin. érmalform. superselectív endovasc. embolisatioja,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4206996,Fluoroscopy guided percutaneous embolization of spinal arteriovenous malformation with contrast,Procedure,MAPS_TO,,,0,
"5387C",Endovascular embolisation of carotid-cavernous fistula,-1,0,Carotideo-cavernosus fistula endovasc. embolisatioja,1,APPROVED,EQUIVALENT,Hungarian national Node,0,40492015,Embolization of carotid cavernous fistula,Procedure,MAPS_TO,,,0,
"5387E","Extracranial (face, head) malformed endovascular embolization",-1,0,"Extracranialis (arc, fej) malform. endovasc. embolisatioja",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4046732,Embolization procedure,Procedure,MAPS_TO,,,0,
"5387E","Extracranial (face, head) malformed endovascular embolization",-1,0,"Extracranialis (arc, fej) malform. endovasc. embolisatioja",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4064671,Developmental abnormality,Observation,MAPS_TO,,,0,
"5387F",Endovascular surgery for intracranial aneurysm,-1,0,Intracranialis aneurysma endovascularis műtéte,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4048948,Endovascular obliteration of intracranial aneurysm,Procedure,MAPS_TO,,,0,
"5387G",Endovascular surgery of intracranial aneurysm with flow modification,-1,0,Intracranialis aneurysma endovascularis műtéte áramlásmódosítással,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4048948,Endovascular obliteration of intracranial aneurysm,Procedure,MAPS_TO,,,0,
"53900","Shunt, left-right",-1,0,"Shunt, bal-jobb",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4096930,"Creation of shunt left-to-right, systemic to pulmonary circulation",Procedure,MAPS_TO,,,0,
"53913",Spleno-renal distal anastomosis,-1,0,Anastomosis spleno-renalis distalis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4203778,Distal splenorenal anastomosis,Procedure,MAPS_TO,,,0,
"53914",Spleno-renal proximal anastomosis,-1,0,Anastomosis spleno-renalis proximalis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4028593,Proximal splenorenal anastomosis,Procedure,MAPS_TO,,,0,
"53919","Porto-systemic shunt operations, n.o.m.",-1,0,"Porto-systemás shunt műtétek, n.o.m.",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4049812,Portosystemic shunt operation,Procedure,MAPS_TO,,,0,
"5391A",Anastomosis sapheno-cavernosus,-1,0,Anastomosis sapheno-cavernosus,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4203005,Construction of corpora cavernosa-saphenous vein shunt,Procedure,MAPS_TO,,,0,
"53933",Transfusion with vein,-1,0,Áthidalás vénával,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4118195,Vessel graft implant,Procedure,MAPS_TO,,,0,
"53933",Transfusion with vein,-1,0,Áthidalás vénával,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4115340,Arterial bypass using vein graft,Procedure,MAPS_TO,,,0,
"53935",Extraanatomical bridging with vein,-1,0,Extraanatomicus áthidalás vénával,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4050281,Extra-anatomical bypass graft,Procedure,MAPS_TO,,,0,
"53935",Extraanatomical bridging with vein,-1,0,Extraanatomicus áthidalás vénával,1,APPROVED,EQUIVALENT,Hungarian national Node,0,3661466,Venous graft,Observation,MAPS_TO,,,0,
"53937",Reimplantation - transpositio (for vascular injury),-1,0,Reimplantatio - transpositio (érsérülésnél),1,APPROVED,EQUIVALENT,Hungarian national Node,0,4002049,Vein transposition,Procedure,MAPS_TO,,,0,
"53937",Reimplantation - transpositio (for vascular injury),-1,0,Reimplantatio - transpositio (érsérülésnél),1,APPROVED,EQUIVALENT,Hungarian national Node,0,4002048,Artery of extremity transposition,Procedure,MAPS_TO,,,0,
"5393B",Transfusion with a vein in the lower limb,-1,0,Áthidalás vénával az alsó végtag erein,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4236706,Arterial bypass of lower limb artery,Procedure,MAPS_TO,,,0,
"53946","Reop.pulsalo due to haematoma, resectio+interpositum",-1,0,"Reop.pulsalo haematoma miatt, resectio+interpositum",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4054559,Repair of blood vessel,Procedure,MAPS_TO,,,0,
"53946","Reop.pulsalo due to haematoma, resectio+interpositum",-1,0,"Reop.pulsalo haematoma miatt, resectio+interpositum",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4042179,Evacuation of hematoma,Procedure,MAPS_TO,,,0,
"53948","Reop. due to septic tissue, extraanatomic bypass",-1,0,"Reop. septicus szöv. miatt, extraanatomicus bypass",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4050281,Extra-anatomical bypass graft,Procedure,MAPS_TO,,,0,
"53948","Reop. due to septic tissue, extraanatomic bypass",-1,0,"Reop. septicus szöv. miatt, extraanatomicus bypass",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4300713,Revision of vascular procedure,Procedure,MAPS_TO,,,0,
"5394A",Resutura sterni,-1,0,Resutura sterni,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4128317,Reoperation,Observation,MAPS_TO,,,0,
"5394A",Resutura sterni,-1,0,Resutura sterni,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4233803,Wiring of sternum,Procedure,MAPS_TO,,,0,
"53950",Intracranial saccular aneurysm clipping,-1,0,Intracranialis saccularis aneurysma clippelése,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4045469,Clipping of intracranial aneurysm,Procedure,MAPS_TO,,,0,
"53951",Clipping of multiple intracranial saccular aneurysms,-1,0,Többszörös intracran. saccul. aneurysmák clippelése,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4045469,Clipping of intracranial aneurysm,Procedure,MAPS_TO,,,0,
"53958",Intracranial percutaneous transluminal angioplasty,-1,0,Intracranialis érszűkületek percutan transluminalis angioplasztikája,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4205799,Percutaneous transluminal balloon angioplasty of cerebral artery,Procedure,MAPS_TO,,,0,
"5395B",Endoaneurysmorraphy,-1,0,Endoaneurysmorraphia,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4141890,Repair of aneurysm by endoaneurysmoplasty,Procedure,MAPS_TO,,,0,
"5395C",Atherectomy,-1,0,Aterektomia,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4284964,Atherectomy,Procedure,MAPS_TO,,,0,
"53960",PTA of carotid arteries due to stenosis with or without stenting,-1,0,Nyaki ereken végzett PTA érszűkület miatt stent beült.sel vagy anélkül,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4020941,Percutaneous transluminal angioplasty of carotid artery,Procedure,MAPS_TO,,,0,
"53962","Plastica valvulae cordis (mitr. pulm. ao.), percutaneous",-1,0,"Plastica valvulae cordis (mitr. pulm. ao.), percutan",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4285725,Percutaneous valvuloplasty,Procedure,MAPS_TO,,,0,
"53963","Coronaria angioplastica, PTCA, per lesion",-1,0,"Coronaria angioplastica, PTCA, elváltozásonként",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4006788,Percutaneous transluminal coronary angioplasty,Procedure,MAPS_TO,,,0,
"53966","Coronaria angioplastica, PTCA, additional coronaria branch",-1,0,"Coronaria angioplastica, PTCA, további coronaria ágon",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4006788,Percutaneous transluminal coronary angioplasty,Procedure,MAPS_TO,,,0,
"5396D",Angioplastica renalis arteriae contralateralis PTA,-1,0,Angioplastica arteriae renalis contralateralis PTA,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4237121,Percutaneous transluminal angioplasty of renal artery,Procedure,MAPS_TO,,,0,
"53971",Sympathectomy of periarterial carotid arteries,-1,0,Sympathectomia periarterialis arteriae carotis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4297784,Periarterial sympathectomy,Procedure,MAPS_TO,,,0,
"53980",Chemodectoma removal on one side,-1,0,Chemodectoma eltávolítás egy oldalon,1,APPROVED,EQUIVALENT,Hungarian national Node,0,40486636,Excision of extraadrenal paraganglioma,Procedure,MAPS_TO,,,0,
"53981",Chemodectoma removal on both sides,-1,0,Chemodectoma eltávolítás mindkét oldalon,1,APPROVED,EQUIVALENT,Hungarian national Node,0,40486636,Excision of extraadrenal paraganglioma,Procedure,MAPS_TO,,,0,
"53983",Surgery of arteries,-1,0,Értestecskék műtétei,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4148948,Vascular surgery procedure,Procedure,MAPS_TO,,,0,
"53991",Muffplasty on blood vessels,-1,0,Muffplasztika ereken,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4286646,Percutaneous transluminal balloon angioplasty,Procedure,MAPS_TO,,,0,
"53992","Peritoneo-venous shunt, LeVeen",-1,0,"Peritoneo-venosus shunt, LeVeen",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4122807,Peritoneovenous shunt,Device,MAPS_TO,,,0,
"53992","Peritoneo-venous shunt, LeVeen",-1,0,"Peritoneo-venosus shunt, LeVeen",1,APPROVED,EQUIVALENT,Hungarian national Node,0,3655202,Insertion of peritoneovenous shunt,Procedure,MAPS_TO,,,0,
"53993","Peritoneo-venous shunt, Denver",-1,0,"Peritoneo-venosus shunt, Denver",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4122807,Peritoneovenous shunt,Device,MAPS_TO,,,0,
"53993","Peritoneo-venous shunt, Denver",-1,0,"Peritoneo-venosus shunt, Denver",1,APPROVED,EQUIVALENT,Hungarian national Node,0,3655202,Insertion of peritoneovenous shunt,Procedure,MAPS_TO,,,0,
"53994",Peritoneo-venous shunt flushing,-1,0,Peritoneo-venosus shunt átmosás,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4030832,Flushing of chronic ambulatory peritoneal dialysis catheter,Procedure,MAPS_TO,,,0,
"53995","Peritoneo-venous shunt, stem or valve replacement",-1,0,"Peritoneo-venosus shunt, szár- vagy szelepcsere",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4122807,Peritoneovenous shunt,Device,MAPS_TO,,,0,
"53995","Peritoneo-venous shunt, stem or valve replacement",-1,0,"Peritoneo-venosus shunt, szár- vagy szelepcsere",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4032121,Renewal of peritoneal drain,Procedure,MAPS_TO,,,0,
"53996","Peritoneo-venous shunt, alignment with exploration",-1,0,"Peritoneo-venosus shunt, igazítás feltárással",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4122807,Peritoneovenous shunt,Device,MAPS_TO,,,0,
"53996","Peritoneo-venous shunt, alignment with exploration",-1,0,"Peritoneo-venosus shunt, igazítás feltárással",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4177490,Revision of peritoneal-venous shunt,Procedure,MAPS_TO,,,0,
"53997",Peritoneo-venous shunt removal,-1,0,Peritoneo-venosus shunt eltávolítás,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4236401,Removal of peritoneal venous shunt,Procedure,MAPS_TO,,,0,
"54011",Excisio hygromae,-1,0,Excisio hygromae,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4141927,Excision of cystic hygroma,Procedure,MAPS_TO,,,0,
"54061",Lymphadenectomy retroperitoneal bilateral,-1,0,Lymphadenectomia retroperitonealis bilateralis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4269750,Excision of retroperitoneal lymph node,Procedure,MAPS_TO,,,0,
"54062",Lymphadenectomy retroperitonealis modificatus,-1,0,Lymphadenectomia retroperitonealis modificatus,1,APPROVED,EQUIVALENT,Hungarian national Node,0,42538967,Retroperitoneal lymph node dissection,Procedure,MAPS_TO,,,0,
"54064",Lymphadenectomy retroperitonealis salvage,-1,0,Lymphadenectomia retroperitonealis salvage,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4035734,Extensive retroperitoneal transabdominal lymphadenectomy,Procedure,MAPS_TO,,,0,
"5406A",Lymphadenectomy retroperitonealis c. preserv. nervorum,-1,0,"Lymphadenectomia retroperitonealis c. preserv. nervorum (""nerve sparing"" RLA)",1,APPROVED,EQUIVALENT,Hungarian national Node,0,36684892,Nerve-sparing retroperitoneal lymph node dissection,Procedure,MAPS_TO,,,0,
"54101",Bone marrow transplantation (autologous),-1,0,Felnőtt autológ csontvelő transzplantáció,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4240337,Autologous bone marrow transplant,Procedure,MAPS_TO,,,0,
"54105",Stem cell selection,-1,0,èssejt szelekció,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4302366,Harvesting of stem cells,Procedure,MAPS_TO,,,0,
"54111",Spleen tissue autotransplantation,-1,0,Lépszövet autotransplantatio,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4200535,Autogenous transplantation,Procedure,MAPS_TO,,,0,
"54111",Spleen tissue autotransplantation,-1,0,Lépszövet autotransplantatio,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4265621,Transplantation of spleen,Procedure,MAPS_TO,,,0,
"54121",Splenectomy,-1,0,Járulékos lép eltávolítása,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4001894,Excision of accessory spleen,Procedure,MAPS_TO,,,0,
"54131",Resectio lienis,-1,0,Resectio lienis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4281839,Partial splenectomy,Procedure,MAPS_TO,,,0,
"54132","Splenectomy (suture, glue)",-1,0,"Lépmegtartó műtét (sutura, ragasztás)",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4142661,Suture/repair of spleen,Procedure,MAPS_TO,,,0,
"54137","Splenectomy (suture, glue), laparoscopic",-1,0,"Lépmegtartó műtét (sutura, ragasztás), laparoscopos",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4142661,Suture/repair of spleen,Procedure,MAPS_TO,,,0,
"54137","Splenectomy (suture, glue), laparoscopic",-1,0,"Lépmegtartó műtét (sutura, ragasztás), laparoscopos",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4251314,Laparoscopy,Procedure,MAPS_TO,,,0,
"54200",Oesophagotomy cervicalis,-1,0,Oesophagotomia cervicalis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4246736,Cervical esophagostomy,Procedure,MAPS_TO,,,0,
"54210",Oesophagostomy cervical,-1,0,Oesophagostomia cervicalis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4246736,Cervical esophagostomy,Procedure,MAPS_TO,,,0,
"54211",Oesophagostomia cervicalis et ligatio oesoph. cerv.,-1,0,Oesophagostomia cervicalis et ligatio oesoph. cerv.,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4246736,Cervical esophagostomy,Procedure,MAPS_TO,,,0,
"54220",Diverticulorrhaphy collaris,-1,0,Diverticulorrhaphia collaris,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4265912,Resection of diverticulum,Procedure,MAPS_TO,,,0,
"54220",Diverticulorrhaphy collaris,-1,0,Diverticulorrhaphia collaris,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4324546,Suture of esophagus,Procedure,MAPS_TO,,,0,
"54220",Diverticulorrhaphy collaris,-1,0,Diverticulorrhaphia collaris,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4032177,Esophagoplasty by cervical approach,Procedure,MAPS_TO,,,0,
"54221",Diverticulopexy Zenkeri,-1,0,Diverticulopexia Zenkeri,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4069293,Diverticulopexy of hypopharynx,Procedure,MAPS_TO,,,0,
"54228",Diverticulectomy epiphrenic,-1,0,Diverticulectomia epiphrenalis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4253787,Diverticulectomy of esophagus,Procedure,MAPS_TO,,,0,
"54229",Excisio laesionis oesophagei cervicalis,-1,0,Excisio laesionis oesophagei cervicalis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4296537,Excision of esophageal lesion,Procedure,MAPS_TO,,,0,
"54231",Oesophagectomy sec. Orringer,-1,0,Oesophagectomia sec. Orringer,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4122235,Trans-hiatal esophagectomy,Procedure,MAPS_TO,,,0,
"54260",Myotomy cervical crycopharingealis oesophagei,-1,0,Myotomia cervicalis crycopharingealis oesophagei,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4306947,Cricopharyngeal myotomy,Procedure,MAPS_TO,,,0,
"54261",Cardiomyotomy,-1,0,Cardiomyotomia,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4144705,Cardiomyotomy,Procedure,MAPS_TO,,,0,
"54263",Myotomia circularis sec.Livaditis et anast.oesoph.,-1,0,Myotomia circularis sec.Livaditis et anast.oesoph.,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4128700,Esophagomyotomy,Procedure,MAPS_TO,,,0,
