source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
210817192,0,,"LOSMINA 8000 NE (80 MG)/0,8 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN10X ÜVEGFECSKENDőBEN INJ. TűVEL (BIZTONSÁGI BERENDEZÉS NÉLKÜL)",40042752,RxNorm,2025-05-07,,
210817207,0,,LOSMINA 10000 NE (100 MG)/1 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN10X ÜVEGFECSKENDőBEN INJ. TűVEL ÉS AUTOMATIKUS BIZTONSÁGI BERENDEZÉSSEL,40042752,RxNorm,2025-05-07,,
210817215,0,,LOSMINA 10000 NE (100 MG)/1 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN10X ÜVEGFECSKENDőBEN INJ. TűVEL (BIZTONSÁGI BERENDEZÉS NÉLKÜL),40042752,RxNorm,2025-05-07,,
210817223,0,,"CRUSIA 2000 NE (20 MG)/0,2 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN10X ÜVEGFECSKENDőBEN INJ. TűVEL ÉS AUTOMATIKUS BIZTONSÁGI BERENDEZÉSSEL",40042752,RxNorm,2025-05-07,,
210817231,0,,"CRUSIA 2000 NE (20 MG)/0,2 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN10X ÜVEGFECSKENDőBEN INJ. TűVEL (BIZTONSÁGI BERENDEZÉS NÉLKÜL)",40042752,RxNorm,2025-05-07,,
210817249,0,,"CRUSIA 4000 NE (40 MG)/0,4 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN10X ÜVEGFECSKENDőBEN INJ. TűVEL ÉS AUTOMATIKUS BIZTONSÁGI BERENDEZÉSSEL",40042752,RxNorm,2025-05-07,,
210817257,0,,"CRUSIA 4000 NE (40 MG)/0,4 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN10X ÜVEGFECSKENDőBEN INJ. TűVEL (BIZTONSÁGI BERENDEZÉS NÉLKÜL)",40042752,RxNorm,2025-05-07,,
210817265,0,,"CRUSIA 6000 NE (60 MG)/0,6 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN10X ÜVEGFECSKENDőBEN INJ. TűVEL ÉS AUTOMATIKUS BIZTONSÁGI BERENDEZÉSSEL",40042752,RxNorm,2025-05-07,,
210817273,0,,"CRUSIA 6000 NE (60 MG)/0,6 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN10X ÜVEGFECSKENDőBEN INJ. TűVEL (BIZTONSÁGI BERENDEZÉS NÉLKÜL)",40042752,RxNorm,2025-05-07,,
210817281,0,,"CRUSIA 8000 NE (80 MG)/0,8 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN10X ÜVEGFECSKENDőBEN INJ. TűVEL ÉS AUTOMATIKUS BIZTONSÁGI BERENDEZÉSSEL",40042752,RxNorm,2025-05-07,,
210817299,0,,"CRUSIA 8000 NE (80 MG)/0,8 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN10X ÜVEGFECSKENDőBEN INJ. TűVEL (BIZTONSÁGI BERENDEZÉS NÉLKÜL)",40042752,RxNorm,2025-05-07,,
210817304,0,,CRUSIA 10000 NE (100 MG)/1 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN10X ÜVEGFECSKENDőBEN INJ. TűVEL ÉS AUTOMATIKUS BIZTONSÁGI BERENDEZÉSSEL,40042752,RxNorm,2025-05-07,,
210817312,0,,CRUSIA 10000 NE (100 MG)/1 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN10X ÜVEGFECSKENDőBEN INJ. TűVEL (BIZTONSÁGI BERENDEZÉS NÉLKÜL),40042752,RxNorm,2025-05-07,,
210817320,0,,VILSPOX 50 MG/850 MG FILMTABLETTA60X PA/AL/PVC//AL BUBORÉKCSOMAGOLÁSBAN,21081251,RxNorm Extension,2025-05-07,,
210817346,0,,VILSPOX 50 MG/1000 MG FILMTABLETTA60X PA/AL/PVC//AL BUBORÉKCSOMAGOLÁSBAN,21169719,RxNorm Extension,2025-05-07,,
210817396,0,,TRIMBOW 87 MIKROGRAMM/5 MIKROGRAMM/9 MIKROGRAMM TÚLNYOMÁSOS INHALÁCIÓS OLDAT1X180 ADAG TARTÁLYBAN,36787954,RxNorm Extension,2025-05-07,,
210817435,0,,"REAGILA 1,5 MG KEMÉNY KAPSZULA30X BUBORÉKCSOMAGOLÁSBAN",35603280,RxNorm,2025-05-07,,
210817532,0,,REAGILA 3 MG KEMÉNY KAPSZULA30X BUBORÉKCSOMAGOLÁSBAN,35603286,RxNorm,2025-05-07,,
210817786,0,,ISENTRESS 600 MG FILMTABLETTA60X HDPE TARTÁLYBAN,1592274,RxNorm,2025-05-07,,
210817794,0,,KEVZARA 150 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN2X,44042711,RxNorm Extension,2025-05-07,,
210817809,0,,KEVZARA 150 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN6X,44042711,RxNorm Extension,2025-05-07,,
210817817,0,,KEVZARA 200 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN2X,44042711,RxNorm Extension,2025-05-07,,
210817825,0,,KEVZARA 200 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN6X,44042711,RxNorm Extension,2025-05-07,,
210817833,0,,KEVZARA 150 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT INJEKCIÓS TOLLBAN2X,44042711,RxNorm Extension,2025-05-07,,
210817841,0,,KEVZARA 150 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT INJEKCIÓS TOLLBAN6X,44042711,RxNorm Extension,2025-05-07,,
210817859,0,,KEVZARA 200 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT INJEKCIÓS TOLLBAN2X,44042711,RxNorm Extension,2025-05-07,,
210817867,0,,KEVZARA 200 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT INJEKCIÓS TOLLBAN6X,44042711,RxNorm Extension,2025-05-07,,
210817875,0,,ROZUVA-TEVA 10 MG FILMTABLETTA90X PVC/PVDC//AL BUBORÉKCSOMAGOLÁS,40165261,RxNorm,2025-05-07,,
210817883,0,,ROZUVA-TEVA 20 MG FILMTABLETTA90X PVC/PVDC//AL BUBORÉKCSOMAGOLÁS,40165253,RxNorm,2025-05-07,,
210817891,0,,ROZUVA-TEVA 40 MG FILMTABLETTA90X PVC/PVDC//AL BUBORÉKCSOMAGOLÁS,40165257,RxNorm,2025-05-07,,
210818287,0,,ERLOTINIB STADA 100 MG FILMTABLETTA30X,19122517,RxNorm,2025-05-07,,
210818318,0,,ERLOTINIB STADA 150 MG FILMTABLETTA30X,19122519,RxNorm,2025-05-07,,
210818790,0,,"INHIXA 2000 NE (20 MG)/0,2 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN20X0,2ML ELőRETÖLTÖTT FECSKENDőBEN VÉDőHÜVELLYEL",40042752,RxNorm,2025-05-07,,
210818805,0,,"INHIXA 4000 NE (40 MG)/0,4 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN20X0,4ML ELőRETÖLTÖTT FECSKENDőBEN VÉDőHÜVELLYEL",40042752,RxNorm,2025-05-07,,
210818813,0,,"INHIXA 4000 NE (40 MG)/0,4 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN50X0,4ML ELőRETÖLTÖTT FECSKENDőBEN VÉDőHÜVELLYEL",40042752,RxNorm,2025-05-07,,
210819047,0,,"HUMIRA 80 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT INJEKCIÓS TOLLBAN1X0,8ML + 2X ALKOHOLOS TÖRLőKENDő",36879869,RxNorm Extension,2025-05-07,,
210819110,0,,ERLOTINIB SANDOZ 25 MG FILMTABLETTA30X OPA/AL/PVC//AL BUBORÉKCSOMAGOLÁS,19122521,RxNorm,2025-05-07,,
210819128,0,,ERLOTINIB SANDOZ 100 MG FILMTABLETTA30X OPA/AL/PVC//AL BUBORÉKCSOMAGOLÁS,19122517,RxNorm,2025-05-07,,
210819136,0,,ERLOTINIB SANDOZ 150 MG FILMTABLETTA30X OPA/AL/PVC//AL BUBORÉKCSOMAGOLÁS,19122519,RxNorm,2025-05-07,,
210819217,0,,DOLURIC 80 MG FILMTABLETTA28X PVC/PE/PVDC//AL BUBORÉKCSOMAGOLÁS,19017747,RxNorm,2025-05-07,,
210819225,0,,DOLURIC 120 MG FILMTABLETTA28X PVC/PE/PVDC//AL BUBORÉKCSOMAGOLÁS,21154460,RxNorm Extension,2025-05-07,,
210819330,0,,FEBUXOSTAT SANDOZ 80 MG FILMTABLETTA28X PVC/PE/PVDC//AL BUBORÉKCSOMAGOLÁS,19017747,RxNorm,2025-05-07,,
210819348,0,,FEBUXOSTAT SANDOZ 120 MG FILMTABLETTA28X PVC/PE/PVDC//AL BUBORÉKCSOMAGOLÁS,21154460,RxNorm Extension,2025-05-07,,
210819461,0,,INHIXA 10 000 NE (100 MG)/1 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN12X1ML ELőRETÖLTÖTT FECSKENDőBEN VÉDőHÜVELLYEL,40042752,RxNorm,2025-05-07,,
210819479,0,,INHIXA 10 000 NE (100 MG)/1 ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN24X1ML ELőRETÖLTÖTT FECSKENDőBEN VÉDőHÜVELLYEL,40042752,RxNorm,2025-05-07,,
210819623,0,,CALCIUM FOLINATE KABI 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ1X5 ML-ES INJEKCIÓS ÜVEG,40899826,RxNorm Extension,2025-05-07,,
210819631,0,,CALCIUM FOLINATE KABI 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ5X5 ML-ES INJEKCIÓS ÜVEG,40899826,RxNorm Extension,2025-05-07,,
210819681,0,,FEBUXOSTAT SANDOZ 80 MG FILMTABLETTA84X PVC/PE/PVDC//AL BUBORÉKCSOMAGOLÁS,19017747,RxNorm,2025-05-07,,
210819770,0,,CALCIUM FOLINATE KABI 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ10X5 ML-ES INJEKCIÓS ÜVEG,40899826,RxNorm Extension,2025-05-07,,
210819788,0,,CALCIUM FOLINATE KABI 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ1X10 ML-ES INJEKCIÓS ÜVEG,40899826,RxNorm Extension,2025-05-07,,
210819796,0,,CALCIUM FOLINATE KABI 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ5X10 ML-ES INJEKCIÓS ÜVEG,40899826,RxNorm Extension,2025-05-07,,
210819801,0,,CALCIUM FOLINATE KABI 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ10X10 ML-ES INJEKCIÓS ÜVEG,40899826,RxNorm Extension,2025-05-07,,
210819819,0,,CALCIUM FOLINATE KABI 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ1X20 ML-ES INJEKCIÓS ÜVEG,40899826,RxNorm Extension,2025-05-07,,
210819827,0,,CALCIUM FOLINATE KABI 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ5X20 ML-ES INJEKCIÓS ÜVEG,40899826,RxNorm Extension,2025-05-07,,
210819835,0,,CALCIUM FOLINATE KABI 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ10X20 ML-ES INJEKCIÓS ÜVEG,40899826,RxNorm Extension,2025-05-07,,
210819843,0,,CALCIUM FOLINATE KABI 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ1X35 ML-ES INJEKCIÓS ÜVEG,40899826,RxNorm Extension,2025-05-07,,
210819851,0,,CALCIUM FOLINATE KABI 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ5X35 ML-ES INJEKCIÓS ÜVEG,40899826,RxNorm Extension,2025-05-07,,
210819869,0,,CALCIUM FOLINATE KABI 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ10X35 ML-ES INJEKCIÓS ÜVEG,40899826,RxNorm Extension,2025-05-07,,
210819877,0,,CALCIUM FOLINATE KABI 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ1X50 ML-ES INJEKCIÓS ÜVEG,40899826,RxNorm Extension,2025-05-07,,
210819885,0,,CALCIUM FOLINATE KABI 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ5X50 ML-ES INJEKCIÓS ÜVEG,40899826,RxNorm Extension,2025-05-07,,
210819893,0,,CALCIUM FOLINATE KABI 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ10X50 ML-ES INJEKCIÓS ÜVEG,40899826,RxNorm Extension,2025-05-07,,
210819908,0,,CALCIUM FOLINATE KABI 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ1X100 ML-ES INJEKCIÓS ÜVEG,40899826,RxNorm Extension,2025-05-07,,
210819916,0,,CALCIUM FOLINATE KABI 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ5X100 ML-ES INJEKCIÓS ÜVEG,40899826,RxNorm Extension,2025-05-07,,
210819924,0,,CALCIUM FOLINATE KABI 10 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ10X100 ML-ES INJEKCIÓS ÜVEG,40899826,RxNorm Extension,2025-05-07,,
210820242,0,,DULSEVIA 90 MG GYOMORNEDV-ELLENÁLLÓ KEMÉNY KAPSZULA30X BUBORÉKCSOMAGOLÁSBAN,36420954,RxNorm Extension,2025-05-07,,
210820292,0,,"AMOLAK RX 50 MG/ML GYÓGYSZERES KÖRÖMLAKK1X2,5ML ÜVEGBEN (III-AS TÍPUSÚ)",42952300,RxNorm Extension,2025-05-07,,
210820462,0,,KISQALI 200 MG FILMTABLETTA63X BUBORÉKCSOMAGOLÁSBAN (PCTFE/PVC),1592922,RxNorm,2025-05-07,,
210820624,0,,MAVIRET 100 MG/40 MG FILMTABLETTA84X BUBORÉKCSOMAGOLÁSBAN,793863,RxNorm,2025-05-07,,
210820810,0,,ENBREL 25 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT INJEKCIÓS TOLLBAN4X INJ. TOLL+4X ALK. TÖRLőKENDő,44058745,RxNorm Extension,2025-05-07,,
210820828,0,,ENBREL 25 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT INJEKCIÓS TOLLBAN8X INJ. TOLL+8X ALK. TÖRLőKENDő,44058745,RxNorm Extension,2025-05-07,,
210820836,0,,ENBREL 25 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT INJEKCIÓS TOLLBAN24X INJ. TOLL+24X ALK. TÖRLőKENDő,44058745,RxNorm Extension,2025-05-07,,
210821010,0,,BETAKLAV 500 MG/125 MG FILMTABLETTA21X OPA/AL/PVC//AL BUBORÉKCSOMAGOLÁSBAN,1713694,RxNorm,2025-05-07,,
210821028,0,,BETAKLAV 875 MG/125 MG FILMTABLETTA14X OPA/AL/PVC//AL BUBORÉKCSOMAGOLÁSBAN,19115197,RxNorm,2025-05-07,,
210821044,0,,TECENTRIQ 1200 MG KONCENTRÁTUM OLDATOS INFÚZIÓHOZ1X20 MG/ML INJEKCIÓS ÜVEGBEN,36787792,RxNorm Extension,2025-05-07,,
210821060,0,,SEPTOLETE EXTRA CITROM-MÉZ 3 MG/1 MG SZOPOGATÓ TABLETTA8X,19019620,RxNorm,2025-05-07,,
210821060,0,,SEPTOLETE EXTRA CITROM-MÉZ 3 MG/1 MG SZOPOGATÓ TABLETTA8X,989301,RxNorm,2025-05-07,,
210821078,0,,SEPTOLETE EXTRA CITROM-BODZA 3 MG/1 MG SZOPOGATÓ TABLETTA8X,19019620,RxNorm,2025-05-07,,
210821078,0,,SEPTOLETE EXTRA CITROM-BODZA 3 MG/1 MG SZOPOGATÓ TABLETTA8X,989301,RxNorm,2025-05-07,,
210821094,0,,SEPTOLETE EXTRA CITROM-MÉZ 3 MG/1 MG SZOPOGATÓ TABLETTA16X,19019620,RxNorm,2025-05-07,,
210821094,0,,SEPTOLETE EXTRA CITROM-MÉZ 3 MG/1 MG SZOPOGATÓ TABLETTA16X,989301,RxNorm,2025-05-07,,
210821109,0,,SEPTOLETE EXTRA CITROM-BODZA 3 MG/1 MG SZOPOGATÓ TABLETTA16X,19019620,RxNorm,2025-05-07,,
210821109,0,,SEPTOLETE EXTRA CITROM-BODZA 3 MG/1 MG SZOPOGATÓ TABLETTA16X,989301,RxNorm,2025-05-07,,
210821117,0,,SEPTOLETE EXTRA CITROM-MÉZ 3 MG/1 MG SZOPOGATÓ TABLETTA24X,19019620,RxNorm,2025-05-07,,
210821117,0,,SEPTOLETE EXTRA CITROM-MÉZ 3 MG/1 MG SZOPOGATÓ TABLETTA24X,989301,RxNorm,2025-05-07,,
210821125,0,,SEPTOLETE EXTRA CITROM-BODZA 3 MG/1 MG SZOPOGATÓ TABLETTA24X,19019620,RxNorm,2025-05-07,,
210821125,0,,SEPTOLETE EXTRA CITROM-BODZA 3 MG/1 MG SZOPOGATÓ TABLETTA24X,989301,RxNorm,2025-05-07,,
210821133,0,,SEPTOLETE EXTRA CITROM-MÉZ 3 MG/1 MG SZOPOGATÓ TABLETTA32X,19019620,RxNorm,2025-05-07,,
210821133,0,,SEPTOLETE EXTRA CITROM-MÉZ 3 MG/1 MG SZOPOGATÓ TABLETTA32X,989301,RxNorm,2025-05-07,,
210821141,0,,SEPTOLETE EXTRA CITROM-BODZA 3 MG/1 MG SZOPOGATÓ TABLETTA32X,19019620,RxNorm,2025-05-07,,
210821141,0,,SEPTOLETE EXTRA CITROM-BODZA 3 MG/1 MG SZOPOGATÓ TABLETTA32X,989301,RxNorm,2025-05-07,,
210821159,0,,SEPTOLETE EXTRA CITROM-MÉZ 3 MG/1 MG SZOPOGATÓ TABLETTA40X,19019620,RxNorm,2025-05-07,,
210821159,0,,SEPTOLETE EXTRA CITROM-MÉZ 3 MG/1 MG SZOPOGATÓ TABLETTA40X,989301,RxNorm,2025-05-07,,
210821167,0,,SEPTOLETE EXTRA CITROM-BODZA 3 MG/1 MG SZOPOGATÓ TABLETTA40X,19019620,RxNorm,2025-05-07,,
210821167,0,,SEPTOLETE EXTRA CITROM-BODZA 3 MG/1 MG SZOPOGATÓ TABLETTA40X,989301,RxNorm,2025-05-07,,
210821353,0,,SYMTUZA 800 MG/150 MG/200 MG/10 MG FILMTABLETTA30X HDPE TARTÁLYBAN,42874220,RxNorm,2025-05-07,,
210821353,0,,SYMTUZA 800 MG/150 MG/200 MG/10 MG FILMTABLETTA30X HDPE TARTÁLYBAN,1756831,RxNorm,2025-05-07,,
210821353,0,,SYMTUZA 800 MG/150 MG/200 MG/10 MG FILMTABLETTA30X HDPE TARTÁLYBAN,1703069,RxNorm,2025-05-07,,
210821353,0,,SYMTUZA 800 MG/150 MG/200 MG/10 MG FILMTABLETTA30X HDPE TARTÁLYBAN,19011093,RxNorm,2025-05-07,,
210821387,0,,"BENEPALI 25 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN8X0,51ML ELőRETÖLTÖTT FECSKENDőBEN (GYűJTőCSOMAGOLÁS)",44058745,RxNorm Extension,2025-05-07,,
210821395,0,,"BENEPALI 25 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN24X0,51ML ELőRETÖLTÖTT FECSKENDőBEN (GYűJTőCSOMAGOLÁS)",44058745,RxNorm Extension,2025-05-07,,
210821476,0,,KEVZARA 150 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN1X,44042711,RxNorm Extension,2025-05-07,,
210821484,0,,KEVZARA 150 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT INJEKCIÓS TOLLBAN1X,44042711,RxNorm Extension,2025-05-07,,
210821492,0,,KEVZARA 200 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN1X,44042711,RxNorm Extension,2025-05-07,,
210821507,0,,KEVZARA 200 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT INJEKCIÓS TOLLBAN1X,44042711,RxNorm Extension,2025-05-07,,
210821573,0,,VOSEVI 400 MG/100 MG/100 MG FILMTABLETTA28X HDPE ÜVEGBEN,793746,RxNorm,2025-05-07,,
210821874,0,,KANDOSET 8 MG/5 MG TABLETTA30X BUBORÉKCSOMAGOLÁSBAN,42929931,RxNorm Extension,2025-05-07,,
210821997,0,,KANDOSET 16 MG/ 5 MG TABLETTA30X BUBORÉKCSOMAGOLÁSBAN,42929951,RxNorm Extension,2025-05-07,,
210822278,0,,AUGMENTIN DUO 400 MG/57 MG/5 ML VEGYES GYÜMÖLCSÍZŰ POR BELSŐLEGES SZUSZPENZIÓHOZ1X35ML ÜVEGBEN 107 ML-ES ÁTLÁTSZÓ,43204607,RxNorm Extension,2025-05-07,,
210822286,0,,AUGMENTIN DUO 400 MG/57 MG/5 ML VEGYES GYÜMÖLCSÍZŰ POR BELSŐLEGES SZUSZPENZIÓHOZ1X70ML ÜVEGBEN 147 ML-ES ÁTLÁTSZÓ,43204607,RxNorm Extension,2025-05-07,,
210822650,0,,TRAMADOL KALCEKS 50 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ5X2ML AMPULLA,35873809,RxNorm Extension,2025-05-07,,
210822668,0,,TRAMADOL KALCEKS 50 MG/ML OLDATOS INJEKCIÓ VAGY INFÚZIÓ100X2ML AMPULLA,35873809,RxNorm Extension,2025-05-07,,
210822846,0,,MAVENCLAD 10 MG TABLETTA1X BUBORÉKCSOMAGOLÁSBAN,1511136,RxNorm,2025-05-07,,
210822854,0,,MAVENCLAD 10 MG TABLETTA4X BUBORÉKCSOMAGOLÁSBAN,1511136,RxNorm,2025-05-07,,
210822870,0,,MAVENCLAD 10 MG TABLETTA6X BUBORÉKCSOMAGOLÁSBAN,1511136,RxNorm,2025-05-07,,
210822901,0,,BETAKLAV 875 MG/125 MG FILMTABLETTA20X OPA/AL/PVC//AL BUBORÉKCSOMAGOLÁSBAN,19115197,RxNorm,2025-05-07,,
210822977,0,,"ERELZI 25 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN8X0,5ML ELőRETÖLTÖTT FECSKENDőBEN (GYűJTőCSOMAGOLÁS)",44058745,RxNorm Extension,2025-05-07,,
210822985,0,,"ERELZI 25 MG OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN24X0,5ML ELőRETÖLTÖTT FECSKENDőBEN (GYűJTőCSOMAGOLÁS)",44058745,RxNorm Extension,2025-05-07,,
210823486,0,,XETER 15 MG FILMTABLETTA30X,782748,RxNorm Extension,2025-05-07,,
210823509,0,,XETER 30 MG FILMTABLETTA30X,782756,RxNorm Extension,2025-05-07,,
210823630,0,,MIRVEDOL 20 MG FILMTABLETTA30X,40222850,RxNorm,2025-05-07,,
210823973,0,,"FEMIRING 0,120 MG/0,015 MG/24 ÓRA HÜVELYBEN ALKALMAZOTT GYÓGYSZERLEADÓ RENDSZER1X",1235402,RxNorm Extension,2025-05-07,,
210824026,0,,"FEMIRING 0,120 MG/0,015 MG/24 ÓRA HÜVELYBEN ALKALMAZOTT GYÓGYSZERLEADÓ RENDSZER3X",1235402,RxNorm Extension,2025-05-07,,
210824034,0,,"FEMIRING 0,120 MG/0,015 MG/24 ÓRA HÜVELYBEN ALKALMAZOTT GYÓGYSZERLEADÓ RENDSZER6X",1235402,RxNorm Extension,2025-05-07,,
210824335,0,,"NUVARING 0,120 MG/0,015 MG/24 ÓRA HÜVELYBEN ALKALMAZOTT GYÓGYSZERLEADÓ RENDSZER1X + 1 APPLIKÁTOR",1549786,RxNorm,2025-05-07,,
210824335,0,,"NUVARING 0,120 MG/0,015 MG/24 ÓRA HÜVELYBEN ALKALMAZOTT GYÓGYSZERLEADÓ RENDSZER1X + 1 APPLIKÁTOR",1549786,RxNorm,2025-05-07,,
210824335,0,,"NUVARING 0,120 MG/0,015 MG/24 ÓRA HÜVELYBEN ALKALMAZOTT GYÓGYSZERLEADÓ RENDSZER1X + 1 APPLIKÁTOR",1519936,RxNorm,2025-05-07,,
210824335,0,,"NUVARING 0,120 MG/0,015 MG/24 ÓRA HÜVELYBEN ALKALMAZOTT GYÓGYSZERLEADÓ RENDSZER1X + 1 APPLIKÁTOR",1519936,RxNorm,2025-05-07,,
210824343,0,,"NUVARING 0,120 MG/0,015 MG/24 ÓRA HÜVELYBEN ALKALMAZOTT GYÓGYSZERLEADÓ RENDSZER3X + 3 APPLIKÁTOR",1549786,RxNorm,2025-05-07,,
210824343,0,,"NUVARING 0,120 MG/0,015 MG/24 ÓRA HÜVELYBEN ALKALMAZOTT GYÓGYSZERLEADÓ RENDSZER3X + 3 APPLIKÁTOR",1549786,RxNorm,2025-05-07,,
210824343,0,,"NUVARING 0,120 MG/0,015 MG/24 ÓRA HÜVELYBEN ALKALMAZOTT GYÓGYSZERLEADÓ RENDSZER3X + 3 APPLIKÁTOR",1519936,RxNorm,2025-05-07,,
210824343,0,,"NUVARING 0,120 MG/0,015 MG/24 ÓRA HÜVELYBEN ALKALMAZOTT GYÓGYSZERLEADÓ RENDSZER3X + 3 APPLIKÁTOR",1519936,RxNorm,2025-05-07,,
210824505,0,,SIGNIFOR 10 MG POR ÉS OLDÓSZER SZUSZPENZIÓS INJEKCIÓHOZ1X PORÜVEG+1X2 ML OLDÓSZERT TARTALMAZÓ ET. FECSK.+1 Tű+1 INJ. Ü. ADAPTER,36814399,RxNorm Extension,2025-05-07,,
210824513,0,,SIGNIFOR 30 MG POR ÉS OLDÓSZER SZUSZPENZIÓS INJEKCIÓHOZ1X PORÜVEG+1X2 ML OLDÓSZERT TARTALMAZÓ ET. FECSK.+1 Tű+1 INJ. Ü. ADAPTER,36812483,RxNorm Extension,2025-05-07,,
210824521,0,,BAVENCIO 20 MG/ML KONCENTRÁTUM OLDATOS INFÚZIÓHOZ1X10 ML INJEKCIÓS ÜVEGBEN,36787731,RxNorm Extension,2025-05-07,,
210824539,0,,METHASAN 10 MG/ML KONCENTRÁTUM BELSŐLEGES OLDATHOZ1X1000 ML,40064067,RxNorm,2025-05-07,,
210824725,0,,ALECENSA 150 MG KEMÉNY KAPSZULA240X HDPE TARTÁLYBAN,35604660,RxNorm,2025-05-07,,
210824880,0,,ESBRIET 801 MG FILMTABLETTA84X BUBORÉKCSOMAGOLÁSBAN,1593930,RxNorm,2025-05-07,,
210824903,0,,ESBRIET 267 MG FILMTABLETTA252X BUBORÉKCSOMAGOLÁSBAN (FENNTARTÓ CSOMAG),1593926,RxNorm,2025-05-07,,
210824929,0,,REMUREL 40 MG/ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN3X,40044205,RxNorm,2025-05-07,,
210824937,0,,REMUREL 40 MG/ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN12X,40044205,RxNorm,2025-05-07,,
210824945,0,,REMUREL 40 MG/ML OLDATOS INJEKCIÓ ELŐRETÖLTÖTT FECSKENDŐBEN3X12X,40044205,RxNorm,2025-05-07,,
210825195,0,,"ANAGRELIDE STADA 0,5 MG KEMÉNY KAPSZULA100X",19122203,RxNorm,2025-05-07,,
